190.595;200.034;204.91;210.904;224.75;200.599;227.699;217.825;211.172;189.121;211.744;203.864;215.784;228.389;189.763;203.821;185.884;209.092;188.335;226.569;230.047;201.972;206.563;225.903;226.803;218.098;212.626;211.748;198.446;230.206;228.051;209.987;194.276;;207.93
191.256;200.4;205.042;212.78;223.871;199.281;227.15;217.272;211.227;189.624;213.192;204.053;216.91;227.854;190.687;201.477;184.195;208.475;191.341;226.343;231.955;203.207;206.651;227.073;227.526;220.627;210.581;211.964;199.368;229.268;227.606;211.784;191.98;;207.93
191.894;199.74;203.116;213.054;224.545;199.42;225.101;217.009;213.576;191.924;215.084;203.353;216.938;228.258;191.734;200.476;182.179;207.687;191.085;226.258;231.197;202.752;204.861;229.448;226.276;220.289;210.092;213.056;198.919;228.589;226.188;211.524;193.224;;207.93
190.982;198.726;202.652;214.222;225.586;202.118;223.515;216.822;213.57;189.818;213.248;204.26;217.858;226.427;190.426;199.779;183.174;207.69;190.792;225.554;229.282;201.959;204.429;229.647;225.207;219.632;210.378;213.749;197.65;228.544;226.271;214.542;194.336;;207.93
189.148;200.208;204.203;215.011;226.544;202.773;223.442;216.922;212.858;191.077;210.779;205.817;217.97;225.27;189.127;201.965;183.28;207.488;190.319;226.903;230.238;201.734;204.914;227.767;224.119;218.605;212.049;214.87;198.104;230.178;226.824;215.528;196.177;;207.93
189.478;198.489;203.857;213.77;225.969;203.815;222.036;216.983;211.035;190.518;209.811;205.41;218.647;227.748;188.28;200.361;184.297;208.718;189.4;227.798;228.809;201.183;203.864;228.169;223.622;218.716;211.792;215.238;196.411;232.403;226.089;213.673;196.602;;207.93
189.889;199.301;205.467;213.111;224.485;203.407;222.68;217.729;211.153;189.955;211.15;207.356;220.298;228.616;190.688;200.096;184.368;208.749;189.784;228.325;229.232;201.714;204.278;229.171;224.494;216.535;211.703;217.057;195.753;232.016;225.102;211.682;197.536;;207.93
189.24;199.581;206.148;212.926;224.161;203.772;223.57;219.089;211.145;190.053;213.348;207.216;222.199;230.006;192.583;199.283;185.585;207.962;188.247;229.012;229.706;201.014;205.749;229.578;222.213;218.191;210.206;216.544;196.379;233.37;225.462;210.412;195.373;;207.93
189.931;199.895;206.997;213.722;223.586;204.252;223.465;220.507;209.448;190.159;213.45;208.242;222.962;229.881;191.416;199.359;184.251;206.334;188.96;231.287;230.461;200.408;205.927;230.634;224.112;217.311;210.111;217.791;197.413;232.84;226.323;210.101;195.653;;207.93
189.89;202.233;208.056;212.715;223.356;206.795;223.692;220.91;210.084;190.379;213.688;207.923;224.455;229.261;191.995;200.528;185.439;204.605;189.61;231.695;233.2;198.947;207.133;232.011;224.321;219.237;210.991;216.046;197.511;231.838;228.15;209.271;195.924;;207.93
190.467;202.605;206.73;212.759;224.54;208.031;222.442;221.823;209.054;189.168;216.163;208.213;224.51;229.471;192.265;199.399;185.465;204.491;188.862;233.288;230.652;200.668;207.499;230.906;225.336;219.933;210.262;215.073;198.356;231.198;230.416;210.337;194.717;;207.93
189.478;204.368;207.223;211.429;226.565;209.718;224.509;222.814;210.669;188.911;215.709;208.615;226.855;229.044;190.516;200.805;186.791;203.683;191.238;231.742;231.141;199.011;207.142;231.438;225.933;222.215;211.398;216.45;197.248;232.799;228.809;208.767;195.055;;207.93
190.726;203.825;209.285;211.323;227.323;209.306;223.647;223.248;209.705;189.272;214.261;206.215;227.074;229.701;191.437;200.328;187.035;204.97;190.967;232.308;231.54;199.255;208.404;231.074;226.303;219.92;214.848;217.712;197.747;231.608;228.171;210.405;194.401;;207.93
188.962;204.689;208.96;211.155;228.444;208.353;223.442;222.786;208.839;189.337;214.99;205.962;224.844;230.692;191.808;200.231;188.485;203.036;190.735;230.199;233.525;199.653;209.978;233.015;226.193;220.037;216.134;216.95;197.117;230.42;226.398;210.356;193.39;;207.93
187.973;202.268;209.353;210.359;230.924;209.377;226.236;222.661;208.962;189.223;216.483;205.219;225.58;230.934;190.138;200.03;188.632;202.905;190.42;228.949;233.957;199.873;209.074;233.353;226.215;220.015;216.016;217.458;196.717;228.498;226.507;211.788;193.228;;207.93
189.172;202.04;207.739;212.48;230.81;208.022;224.277;222.938;209.918;190.654;216.563;206.313;226.118;231.14;192.127;200.323;187.849;204.049;190.897;228.508;231.762;200.927;209.848;232.737;225.409;218.859;216.14;218.35;196.422;230.926;226.561;211.119;192.797;;207.93
188.528;201.692;207.093;212.798;229.217;207.521;224.827;222.321;209.699;190.563;217.654;205.9;225.008;231.066;194.915;198.483;187.772;203.769;192.999;227.95;231.893;199.63;211.357;231.443;226.312;221.09;217.274;220.331;197.182;231.344;226.446;210.761;193.386;;207.93
188.833;203.809;208.389;215.005;229.122;208.288;225.525;220.556;209.585;190.422;218.66;205.664;225.205;231.713;193.921;198.185;188.435;201.731;192.667;229.236;229.444;198.618;212.811;233.718;226.324;223.319;217.314;222.604;196.697;230.528;225.632;211.565;193.58;;207.93
187.177;203.158;208.064;216.606;228.85;208.744;225.34;220.621;208.103;189.356;216.984;205.453;226.348;233.723;192.739;199.347;188.153;201.254;193.469;229.822;230.178;198.199;213.784;231.666;226.888;222.134;218.506;222.05;198.206;229.838;225.139;213.793;193.759;;207.93
186.944;202.628;208.288;215.996;227.333;208.432;224.885;219.479;208.375;187.841;217.108;203.973;225.335;235.02;192.892;200.535;189.149;200.312;195.115;229.895;231.315;196.904;215.756;231.254;229.969;223.372;218.392;223.557;197.698;231.237;226.523;214.791;193.891;;207.93
186.175;202.915;207.889;214.56;229.137;207.876;227.079;220.287;210.093;185.678;217.039;204.319;226.421;236.856;195.199;200.165;190.335;201.317;194.241;229.831;229.513;195.752;215.812;230.983;232.49;222.774;217.823;222.554;197.25;231.692;226.807;214.268;192.752;;207.93
186.804;202.315;208.48;213.932;228.032;206.047;225.473;220.093;210.523;185.555;217.031;204.442;226.743;238.572;196.344;198.849;190.189;201.519;193.315;230.546;229.841;195.477;216.411;230.521;231.779;224.307;217.812;222.497;197.611;230.974;228.477;216.16;194.374;;207.93
187.483;202.207;206.944;212.873;226.837;206.244;226.594;219.695;209.762;184.059;216.634;205.049;225.119;238.026;195.835;198.019;189.298;200.341;192.496;231.015;230.644;195.483;217.415;229.456;231.569;224.125;216.148;222.317;197.861;231.951;228.831;215.827;193.859;;207.93
187.788;202.507;206.946;211.164;227.295;205.962;226.565;218.18;210.028;183.715;216.166;204.107;225.439;237.738;197.02;198.234;189.181;201.089;189.378;230.22;230.6;195.515;216.161;229.274;232.564;225.512;215.238;222.733;196.417;233.13;230.467;214.439;193.293;;207.93
187.596;200.985;209.112;210.483;228.544;206.327;227.058;220.133;210.109;184.36;214.662;203.202;223.816;240.907;195.809;198.298;189.034;200.896;188.233;229.162;230.054;196.439;215.986;228.417;232.917;225.743;215.643;224.645;197.572;232.323;230.439;213.997;191.536;;207.93
189.649;202.48;207.859;208.868;228.649;205.353;226.696;219.887;210.415;185.224;213.349;203.269;225.492;240.913;196.105;200.391;190.659;200.539;189.451;231.011;230.575;195.69;215.326;226.453;234.377;224.602;216.182;222.997;196.884;233.487;230.601;213.713;191.804;;207.93
190.746;201.674;207.377;208.166;228.296;205.976;226.596;220.346;209.462;186.696;213.743;203.336;224.336;241.046;194.904;199.455;190.525;201.523;188.553;230.513;229.69;195.957;216.66;226.408;234.15;224.236;216.775;222.716;198.03;232.818;230.308;215.025;192.791;;207.93
190.198;200.825;207.377;208.383;228.945;208.551;227.571;220.36;208.511;187.044;215.077;204.039;224.97;241.145;194.841;199.877;190.254;201.05;187.432;230.805;229.87;196.67;218.238;226.027;232.432;224.87;216.381;222.486;198.814;233.785;230.05;214.881;191.747;;207.93
191.46;201.007;207.48;208.629;227.516;207.732;227.368;220.065;208.945;185.269;213.952;203.94;223.552;241.158;195.635;199.557;190.167;202.485;188.352;229.8;231.527;196.851;220.135;226.564;232.094;224.649;217.775;224.809;198.179;233.58;230.777;214.531;191.957;;207.93
192.505;201.78;206.426;207.924;229.533;205.841;227.184;220.044;209.423;184.982;212.829;203.494;223.063;241.035;196.728;199.802;189.15;203.122;190.268;230.433;233.78;197.164;221.649;228.149;233.099;225.827;218.753;223.58;199.926;233.815;229.781;213.971;192.569;;207.93
192.739;202.783;207.616;207.937;230.444;206.27;226.254;218.628;209.929;185.566;213.588;203.556;223.609;239.859;196.068;198.933;189.253;203.188;190.784;231.521;233.413;197.415;222.699;227.891;232.667;226.586;218.655;221.738;200.032;232.635;231.325;215.395;192.379;;207.93
191.945;202.725;206.811;207.278;232.376;206.19;224.965;218.78;210.67;185.396;214.819;203.469;223.889;240.76;196.242;200.838;189.086;202.352;190.104;231.534;232.971;197.836;224.396;229.771;231.011;225.676;217.738;220.466;199.912;234.575;231.232;215.858;192.515;;207.93
190.68;202.269;206.053;209.198;232.119;206.139;225.696;218.393;211.906;184.085;215.422;203.422;222.721;241.589;196.273;200.974;190.429;201.88;190.164;231.451;234.284;196.832;223.784;228.895;232.359;223.424;216.479;221.736;198.54;233.685;232.304;216.028;193.576;;207.93
192.341;201.128;206.864;209.662;232.453;206.38;225.581;217.88;211.906;184.698;214.85;203.083;222.635;241.629;197.416;201.432;190.497;201.955;191.362;232.439;233.014;197.077;224.862;228.428;232.455;224.179;215.67;222.254;197.324;233.715;232.28;216.484;194.123;;207.93
191.916;200.097;205.327;207.51;232.47;205.717;225.399;217.063;214.579;184.867;215.256;203.081;221.607;241.828;197.303;202.182;190.62;203.178;191.254;231.647;233.103;198.154;225.513;228.06;233.978;223.217;216.458;223.499;196.211;234.199;232.84;216.325;194.601;;207.93
191.784;200.808;204.77;208.015;232.965;205.311;224.483;215.664;216.702;184.864;215.45;202.325;219.695;243.977;196.139;202.902;189.484;202.721;190.688;231.535;231.732;198.721;227.294;226.858;235.408;224.075;214.811;222.955;195.08;235.788;232.304;218.222;194.517;;207.93
192.62;201.105;205.633;207.769;233.288;204.631;224.298;215.859;216.621;184.484;215.122;203.87;219.954;243.528;195.398;202.567;189.779;202.326;189.806;230.679;232.757;199.461;228.692;226.917;237.005;223.682;215.16;221.938;196.334;236.238;233.377;218.768;195.521;;207.93
192.699;201.871;205.99;207.612;231.901;203.668;223.739;215.938;217.352;184.425;216.857;204.186;218.132;243.098;195.642;202.06;190.278;201.729;189.094;229.34;234.677;200.247;229.582;228.623;237.301;224.205;215.511;221.092;195.027;234.526;233.607;219.891;195.24;;207.93
192.727;202.389;206.831;208.369;232.362;204.545;224.6;217.501;217.66;183.929;217.177;204.277;218.154;244.443;195.196;202.836;191.132;200.843;189.015;227.781;234.863;200.973;229.853;228.187;237.377;225.067;216.276;220.368;195.03;234.276;234.779;219.534;195.516;;207.93
193.282;202.02;207.132;208.948;231.78;204.12;225.392;218.488;215.406;184.397;216.792;205.242;219.664;245.011;195.16;203.154;191.892;200.599;189.944;228.256;233.785;200.196;229.032;229.001;238.423;225.592;215.761;218.545;194.009;235.074;234.552;219.797;195.033;;207.93
193.203;201.404;208.63;208.317;232.563;202.521;225.206;218.795;216.246;182.57;216.35;204.2;220.568;245.032;194.916;203.069;191.566;200.098;189.834;228.621;233.921;199.554;228.735;228.408;237.727;224.754;215.404;218.134;192.354;234.269;235.313;220.955;195.822;;207.93
192.701;201.214;210.177;208.218;231.521;203.173;223.959;218.067;216.223;183.949;216.722;205.252;220.236;245.113;194.329;203.509;193.136;200.668;189.08;228.022;234.499;199.889;227.408;228.169;237.131;224.83;213.568;217.2;192.101;233.235;236.406;221.567;196.334;;207.93
194.478;202.236;211.537;209.077;230.913;202.291;224.318;217.28;215.594;182.893;217.415;205.463;220.889;245.592;193.764;202.492;194.158;200.589;189.573;228.636;234.779;198.914;229.396;228.655;239.226;224.865;213.579;216.979;192.386;235.95;236.533;221.913;196.938;;207.93
193.914;201.715;212.502;208.849;231.599;202.123;226.866;215.932;214.994;182.9;217.303;205.214;220.822;246.292;194.253;203.036;194.089;199.09;189.712;227.721;237.38;198.929;229.007;229.138;240.054;225.134;213.406;218.683;193.709;234.745;236.353;221.638;197.336;;207.93
195.003;201.447;211.928;208.496;232.335;201.666;227.455;215.444;213.967;182.829;217.845;205.347;221.492;246.679;193.619;203.199;193.765;199.582;191.031;227.724;236.094;199.675;229.568;229.235;241.491;223.073;212.975;219.09;192.987;233.781;236.666;220.918;197.472;;207.93
194.395;201.162;212.909;207.954;231.924;201.907;228.35;217.119;213.672;184.741;218.117;205.071;220.958;246.836;191.953;202.442;194.195;199.673;191.61;227.4;236.461;199.042;230.377;229.023;239.815;223.074;213.582;220.06;193.708;232.626;234.862;223.681;198.113;;207.93
194.365;202.658;212.793;210.16;232.878;203.131;228.187;219.169;213.648;185.517;216.708;205.204;221.498;248.424;192.412;202.003;195.05;200.025;190.644;227.426;235.607;200.481;227.652;228.8;239.178;223.491;213.863;220.682;193.967;231.788;234.641;223.843;197.977;;207.93
194.671;203.607;212.256;210.309;233.769;203.645;229.216;217.678;212.685;186.388;217.583;204.724;221.212;247.962;192.068;201.669;196.014;200.051;191.817;226.885;234.562;200.951;229.438;228.6;239.488;223.797;214.757;220.094;192.962;231.633;233.264;223.953;198.95;;207.93
193.177;203.993;212.41;210.086;235.229;202.68;229.367;218.428;211.905;187.31;217.322;204.969;221.879;248.751;192.233;200.624;195.063;200.362;191.951;227.275;234.21;202.441;229.934;228.485;239.128;224.215;212.502;220.191;193.779;232.861;233.105;223.977;199.651;;207.93
191.672;203.408;211.929;211.6;234.809;201.809;229.775;218.21;211.541;186.911;216.617;204.519;223.327;249.747;191.441;200.897;195.508;200.238;191.165;228.08;233.648;202.83;228.723;229.05;239.827;224.305;213.434;221.497;194.188;231.156;234.687;222.973;200.675;;207.93
193.251;203.806;210.644;209.971;235.175;201.616;230.377;217.936;211.659;186.008;215.395;205.36;224.145;249.893;191.561;201.628;195.898;199.225;190.1;227.473;233.359;203.16;229.374;228.994;238.975;224.873;212.845;221.205;194.113;230.639;234.144;222.221;200.059;;207.93
194.315;203.771;210.525;209.067;235.699;202.13;230.479;217.923;210.765;186.092;215.251;205.307;224.417;251.667;191.553;202.315;195.185;199.576;190.461;226.86;232.893;204.584;228.897;230.341;238.558;226.646;213.439;221.431;194.455;230.036;233.93;221.508;199.028;;207.93
193.527;204.196;211.716;208.959;235.322;202.808;231.255;217.048;210.36;186.74;216.478;205.224;225.436;251.256;191.183;201.814;195.341;199.439;190.201;226.838;233.416;204.54;229.097;229.528;238.117;226.514;214.11;222.51;194.363;229.248;233.97;222.448;198.146;;207.93
193.873;204.979;212.182;209.305;234.622;203.57;231.843;218.147;211.377;186.129;215.769;205.897;225.506;251.185;191.674;202.028;195.185;199.949;189.22;226.798;232.281;203.543;229.908;230.593;236.854;225.008;214.62;221.485;193.239;230.409;233.764;222.796;198.343;;207.93
194.212;206.339;211.667;210.225;234.967;203.335;231.624;217.486;211.587;185.161;214.972;204.837;225.344;252.728;191.696;201.929;196.138;200.125;188.581;226.789;232.806;205.38;228.722;230.982;236.358;225.764;214.541;221.476;193.471;230.447;233.786;222.825;198.183;;207.93
194.223;205.577;212.09;208.908;235.121;202.903;232.702;217.223;210.814;186.518;214.369;203.679;225.437;252.953;191.174;202.963;196.429;199.609;188.809;226.611;233.104;205.396;229.215;230.445;236.229;225.226;215.058;220.993;193.054;228.461;234.302;223.416;198.827;;207.93
192.752;206.738;211.967;207.919;236.127;204.602;234.89;217.541;210.264;186.187;213.902;201.973;226.215;253.735;191.234;202.83;196.172;199.304;188.065;226.488;233.518;204.557;230.689;229.776;235.239;224.342;215.085;218.548;193.567;228.232;234.533;223.923;198.679;;207.93
192.629;207.94;212.459;207.43;237.277;204.437;235.402;217.849;209.849;186.047;213.084;202.538;225.556;253.841;191.622;202.789;197.131;199.587;189.505;227.165;232.366;205.577;231.92;230.325;235.626;223.282;215.004;218.598;192.376;227.512;235.225;223.693;197.987;;207.93
191.99;207.068;211.628;206.854;237.227;204.277;235.436;217.54;209.441;187.037;213.245;202.089;226.771;252.04;191.08;203.886;196.196;198.985;189.759;228.332;231.794;204.6;232.069;229.751;236.01;222.792;216.583;216.221;192.304;227.7;235.154;224.077;197.205;;207.93
191.223;207.069;210.444;207.502;238.322;204.471;236.048;218.628;208.951;186.717;212.456;201.689;227.239;252.28;190.32;204.235;196.52;199.168;190.395;229.043;231.898;205.279;231.873;230.672;235.362;222.533;217.206;216.903;192.545;227.1;235.163;225.106;198.44;;207.93
190.76;206.453;210.315;207.511;239.5;204.607;235.321;219.116;209.402;187.101;212.331;201.929;225.454;252.043;190.539;203.044;195.864;198.641;189.983;229.202;231.298;205.62;232.18;230.727;235.636;223.101;217.102;217.788;192.118;227.653;236.17;226.653;199.078;;207.93
190.758;207.193;210.747;208.115;239.547;205.952;234.238;219.307;208.147;187.69;211.584;202.595;225.991;252.961;189.72;202.777;196.893;198.847;189.821;229.444;231.266;205.638;232.215;230.566;235.733;222.562;216.986;217.842;192.72;228.296;235.82;228.482;198.877;;207.93
191.418;207.818;211.522;207.853;240.019;205.583;234.796;219.722;207.189;187.987;211.015;202.352;225.357;254.083;190.559;202.918;195.849;199.438;188.966;229.623;232.626;206.216;231.562;231.359;233.976;222.577;216.532;219.213;193.172;228.168;236.039;228.687;198.635;;207.93
192.043;208.282;211.418;207.008;239.995;205.692;234.529;218.395;208.364;187.606;211.125;202.003;224.616;253.038;190.165;203.19;194.616;200.699;189.541;229.57;232.438;205.418;232.147;231.696;234.259;221.774;215.469;218.748;191.863;228.96;235.64;230.107;198.742;;207.93
192.395;208.616;211.485;207.438;239.66;205.082;234.033;218.639;208.663;187.206;211.875;200.979;225.215;254.011;190.052;202.834;194.107;201.351;190.144;228.95;231.239;205.383;232.343;230.663;234.216;221.816;215.17;218.237;192.391;227.674;236.763;228.413;198.23;;207.93
192.533;209.174;211.744;206.642;239.794;205.14;233.809;218.61;209.284;187.212;211.41;201.608;226.654;254.797;190.27;202.75;194.027;201.054;190.435;229.031;232.454;205.995;231.125;230.177;233.637;221.802;217.299;217.204;191.653;228.682;237.14;228.753;198.391;;207.93
