100;215;0.0319;0.0277778;7.22304
100;215.5;0.0319;0.0277778;6.95815
100;216;0.0319;0.0277778;7.14016
100;216.5;0.0319;0.0277778;7.08359
100;217;0.0319;0.0277778;7.10516
100;217.5;0.0319;0.0277778;6.73479
100;218;0.0319;0.0277778;7.15857
100;218.5;0.0319;0.0277778;6.98907
100;219;0.0319;0.0277778;6.8525
100;219.5;0.0319;0.0277778;7.0337
100;220;0.0319;0.0277778;7.06303
100;140;0.0319;0.413889;6.36939
100;141;0.0319;0.413889;6.93854
100;142;0.0319;0.413889;6.98323
100;143;0.0319;0.413889;6.69501
100;144;0.0319;0.413889;7.05151
100;145;0.0319;0.413889;6.98739
100;147;0.0319;0.413889;7.02393
100;148;0.0319;0.413889;6.92464
100;149;0.0319;0.413889;7.02193
100;150;0.0319;0.413889;6.85086
100;151;0.0319;0.413889;6.60326
100;152;0.0319;0.413889;7.05932
100;153;0.0319;0.413889;7.26406
100;155;0.0319;0.413889;7.00422
100;156;0.0319;0.413889;6.83553
100;158;0.0319;0.413889;7.26304
100;160;0.0319;0.413889;6.75071
100;162;0.0319;0.413889;6.83836
100;163;0.0319;0.413889;7.10984
100;165;0.0319;0.413889;7.04932
100;166;0.0319;0.413889;7.2215
100;167;0.0319;0.413889;6.92195
100;169;0.0319;0.413889;6.5625
100;170;0.0319;0.413889;7.3164
100;171;0.0319;0.413889;6.81948
100;172;0.0319;0.413889;7.20346
100;173;0.0319;0.413889;7.20968
100;174;0.0319;0.413889;6.5879
100;175;0.0319;0.413889;7.30031
100;176;0.0319;0.413889;6.95759
100;177;0.0319;0.413889;7.17602
100;178;0.0319;0.413889;6.35315
100;179;0.0319;0.413889;6.97718
100;180;0.0319;0.413889;6.66333
100;181;0.0319;0.413889;7.16439
100;182;0.0319;0.413889;6.93876
100;183;0.0319;0.413889;6.88261
100;184;0.0319;0.413889;6.58196
100;185;0.0319;0.413889;7.08928
100;186;0.0319;0.413889;7.30622
100;187;0.0319;0.413889;6.95747
100;188;0.0319;0.413889;6.97279
100;189;0.0319;0.413889;6.39343
100;190;0.0319;0.413889;6.9311
100;191;0.0319;0.413889;6.58716
100;192;0.0319;0.413889;7.05881
100;193;0.0319;0.413889;7.03492
100;194;0.0319;0.413889;7.17978
100;195;0.0319;0.413889;6.94333
100;196;0.0319;0.413889;7.105
100;197;0.0319;0.413889;6.73031
100;198;0.0319;0.413889;7.13205
100;199;0.0319;0.413889;7.00766
100;200;0.0319;0.413889;7.07689
100;201;0.0319;0.413889;7.07296
100;202;0.0319;0.413889;6.72582
100;203;0.0319;0.413889;6.91616
100;204;0.0319;0.413889;6.28683
100;205;0.0319;0.413889;6.80821
100;206;0.0319;0.413889;6.49649
100;207;0.0319;0.413889;6.85918
100;208;0.0319;0.413889;6.95832
100;209;0.0319;0.413889;6.7996
100;210;0.0319;0.413889;6.43097
100;211;0.0319;0.413889;6.65133
100;212;0.0319;0.413889;6.84598
100;213;0.0319;0.413889;7.14455
100;214;0.0319;0.413889;7.0651
100;215;0.0319;0.413889;7.06261
100;216;0.0319;0.413889;7.05622
100;217;0.0319;0.413889;7.1329
100;218;0.0319;0.413889;7.02583
100;219;0.0319;0.413889;7.16799
100;220;0.0319;0.413889;6.90229
100;221;0.0319;0.413889;6.81513
100;222;0.0319;0.413889;6.98931
100;223;0.0319;0.413889;7.10327
100;224;0.0319;0.413889;7.32812
100;225;0.0319;0.413889;6.74101
100;226;0.0319;0.413889;7.10916
100;228;0.0319;0.413889;6.60338
100;229;0.0319;0.413889;7.03493
100;230;0.0319;0.413889;6.7522
100;231;0.0319;0.413889;6.79293
100;232;0.0319;0.413889;6.7457
100;234;0.0319;0.413889;7.02883
100;235;0.0319;0.413889;6.49705
100;236;0.0319;0.413889;7.09474
100;237;0.0319;0.413889;7.26861
100;238;0.0319;0.413889;6.82398
100;239;0.0319;0.413889;6.9814
100;240;0.0319;0.413889;7.04211
