100;150;0.0319;0.00833333;7.20454
100;170;0.0319;0.00833333;7.22342
100;172;0.0319;0.00833333;6.84008
100;174;0.0319;0.00833333;6.82858
100;175;0.0319;0.00833333;7.01211
100;176;0.0319;0.00833333;7.25933
100;179;0.0319;0.00833333;7.22844
100;180;0.0319;0.00833333;6.85692
100;181;0.0319;0.00833333;7.23979
100;183;0.0319;0.00833333;7.01803
100;184;0.0319;0.00833333;6.93895
100;185;0.0319;0.00833333;6.6753
100;186;0.0319;0.00833333;6.97192
100;186.5;0.0319;0.00833333;7.52152
100;187;0.0319;0.00833333;7.20136
100;187.5;0.0319;0.00833333;7.27866
100;188;0.0319;0.00833333;6.7669
100;188.5;0.0319;0.00833333;6.97374
100;189;0.0319;0.00833333;7.20219
100;189.5;0.0319;0.00833333;7.25967
100;190;0.0319;0.00833333;6.89472
100;190.5;0.0319;0.00833333;7.23811
100;191;0.0319;0.00833333;6.79187
100;191.5;0.0319;0.00833333;6.7049
100;192;0.0319;0.00833333;7.1657
100;192.5;0.0319;0.00833333;7.77626
100;193;0.0319;0.00833333;6.79753
100;193.5;0.0319;0.00833333;7.02259
100;194;0.0319;0.00833333;7.18663
100;194.5;0.0319;0.00833333;7.22083
100;195;0.0319;0.00833333;7.37105
100;195.5;0.0319;0.00833333;7.13621
100;196;0.0319;0.00833333;7.09253
100;196.5;0.0319;0.00833333;7.06668
100;197;0.0319;0.00833333;6.98277
100;197.5;0.0319;0.00833333;7.2915
100;198;0.0319;0.00833333;7.24648
100;198.5;0.0319;0.00833333;6.74666
100;199;0.0319;0.00833333;7.01567
100;199.5;0.0319;0.00833333;7.15256
100;200;0.0319;0.00833333;7.3447
100;200.5;0.0319;0.00833333;7.43409
100;201;0.0319;0.00833333;7.01398
100;201.5;0.0319;0.00833333;7.48861
100;202;0.0319;0.00833333;7.20833
100;202.5;0.0319;0.00833333;6.85689
100;203;0.0319;0.00833333;7.04923
100;203.5;0.0319;0.00833333;7.22357
100;204;0.0319;0.00833333;6.97857
100;204.5;0.0319;0.00833333;7.04491
100;205;0.0319;0.00833333;7.3143
100;205.5;0.0319;0.00833333;7.08236
100;206;0.0319;0.00833333;7.14459
100;206.5;0.0319;0.00833333;6.79546
100;207;0.0319;0.00833333;7.14135
100;207.5;0.0319;0.00833333;6.83307
100;208;0.0319;0.00833333;6.9291
100;208.5;0.0319;0.00833333;6.99019
100;208.8;0.0319;0.00833333;6.94558
100;209;0.0319;0.00833333;6.63078
100;209.5;0.0319;0.00833333;7.34278
100;210;0.0319;0.00833333;7.06224
100;210.5;0.0319;0.00833333;7.075
100;211;0.0319;0.00833333;7.28404
100;211.5;0.0319;0.00833333;6.89046
100;212;0.0319;0.00833333;6.8926
100;212.5;0.0319;0.00833333;7.3026
100;213;0.0319;0.00833333;6.91929
100;213.5;0.0319;0.00833333;6.90338
100;214;0.0319;0.00833333;6.60261
100;214.5;0.0319;0.00833333;7.03852
100;215;0.0319;0.00833333;6.75877
100;215.5;0.0319;0.00833333;6.94671
100;216;0.0319;0.00833333;6.61608
100;216.5;0.0319;0.00833333;7.12528
100;217;0.0319;0.00833333;7.35555
100;217.5;0.0319;0.00833333;7.05842
100;218;0.0319;0.00833333;6.90222
100;218.5;0.0319;0.00833333;7.02818
100;219;0.0319;0.00833333;6.95501
100;219.5;0.0319;0.00833333;6.80231
100;220;0.0319;0.00833333;7.14927
100;222.5;0.0319;0.00833333;7.02111
100;225;0.0319;0.00833333;7.20596
100;227.5;0.0319;0.00833333;7.06749
100;165;0.0319;0.0277778;7.0222
100;180;0.0319;0.0277778;7.14293
100;183;0.0319;0.0277778;6.75029
100;183.5;0.0319;0.0277778;6.99403
100;184.5;0.0319;0.0277778;6.72546
100;185;0.0319;0.0277778;6.45077
100;185.5;0.0319;0.0277778;6.93769
100;186;0.0319;0.0277778;7.00381
100;186.5;0.0319;0.0277778;7.08257
100;187;0.0319;0.0277778;7.39124
100;187.5;0.0319;0.0277778;7.45642
100;188;0.0319;0.0277778;7.33443
100;188.5;0.0319;0.0277778;7.01801
100;189;0.0319;0.0277778;7.35233
100;189.5;0.0319;0.0277778;6.69094
100;190;0.0319;0.0277778;6.61797
100;190.5;0.0319;0.0277778;7.14515
100;191;0.0319;0.0277778;7.03472
100;191.5;0.0319;0.0277778;7.0303
100;192;0.0319;0.0277778;7.06138
100;192.5;0.0319;0.0277778;7.05985
100;193;0.0319;0.0277778;7.11694
100;193.5;0.0319;0.0277778;6.88403
100;194;0.0319;0.0277778;6.68307
100;194.5;0.0319;0.0277778;6.67688
100;195;0.0319;0.0277778;7.47343
100;195.5;0.0319;0.0277778;6.73615
100;196;0.0319;0.0277778;7.37104
100;196.5;0.0319;0.0277778;6.94372
100;197;0.0319;0.0277778;6.85064
100;197.5;0.0319;0.0277778;6.75205
100;198;0.0319;0.0277778;6.89336
100;198.5;0.0319;0.0277778;6.8553
